cnum,x,y
30268,945,5470
30269,944,5470
30270,944,5472
30271,943,5472
30272,943,5473
30273,945,5473
30274,945,5476
30275,944,5476
30276,944,5474
30277,942,5474
30278,942,5475
30279,941,5475
30280,941,5474
30281,940,5474
30282,940,5468
30283,941,5468
30284,941,5470
30285,942,5470
30286,942,5469
30287,943,5469
30288,943,5470
30289,944,5470
30290,944,5468
30291,943,5468
30292,943,5467
30293,941,5467
30294,941,5464
30295,940,5464
30296,940,5465
30297,939,5465
30298,939,5464
30299,938,5464
30300,938,5465
30301,937,5465
30302,937,5466
30303,935,5466
30304,935,5463
30305,936,5463
30306,936,5462
30307,937,5462
30308,937,5460
30309,936,5460
30310,936,5461
30311,935,5461
30312,935,5462
30313,934,5462
30314,934,5459
30315,932,5459
30316,932,5460
30317,933,5460
30318,933,5463
30319,934,5463
30320,934,5464
30321,933,5464
30322,933,5463
30323,932,5463
30324,932,5462
30325,931,5462
30326,931,5461
30327,932,5461
30328,932,5460
30329,931,5460
30330,931,5459
30331,932,5459
30332,932,5458
30333,931,5458
30334,931,5456
30335,930,5456
30336,930,5455
30337,929,5455
30338,929,5457
30339,927,5457
30340,927,5458
30341,926,5458
30342,926,5456
30343,925,5456
30344,925,5454
30345,926,5454
30346,926,5453
30347,923,5453
30348,923,5454
30349,924,5454
30350,924,5457
30351,925,5457
30352,925,5462
30353,924,5462
30354,924,5460
30355,923,5460
30356,923,5459
30357,924,5459
30358,924,5457
30359,923,5457
30360,923,5458
30361,922,5458
30362,922,5457
30363,921,5457
30364,921,5458
30365,920,5458
30366,920,5457
30367,919,5457
30368,919,5458
30369,918,5458
30370,918,5459
30371,917,5459
30372,917,5460
30373,916,5460
30374,916,5458
30375,915,5458
30376,915,5460
30377,914,5460
30378,914,5461
30379,916,5461
30380,916,5462
30381,914,5462
30382,914,5463
30383,917,5463
30384,917,5462
30385,918,5462
30386,918,5463
30387,917,5463
30388,917,5464
30389,914,5464
30390,914,5465
30391,913,5465
30392,913,5464
30393,912,5464
30394,912,5465
30395,911,5465
30396,911,5464
30397,912,5464
30398,912,5463
30399,911,5463
30400,911,5462
30401,912,5462
30402,912,5463
30403,913,5463
30404,913,5462
30405,914,5462
30406,914,5461
30407,912,5461
30408,912,5460
30409,908,5460
30410,908,5461
30411,907,5461
30412,907,5460
30413,906,5460
30414,906,5459
30415,905,5459
30416,905,5460
30417,904,5460
30418,904,5461
30419,905,5461
30420,905,5462
30421,904,5462
30422,904,5463
30423,903,5463
30424,903,5464
30425,904,5464
30426,904,5465
30427,903,5465
30428,903,5466
30429,904,5466
30430,904,5467
30431,905,5467
30432,905,5468
30433,904,5468
30434,904,5467
30435,903,5467
30436,903,5466
30437,902,5466
30438,902,5465
30439,901,5465
30440,901,5464
30441,900,5464
30442,900,5465
30443,899,5465
30444,899,5466
30445,900,5466
30446,900,5467
30447,898,5467
30448,898,5468
30449,900,5468
30450,900,5469
30451,897,5469
30452,897,5470
30453,896,5470
30454,896,5471
30455,895,5471
30456,895,5470
30457,894,5470
30458,894,5469
30459,895,5469
30460,895,5470
30461,896,5470
30462,896,5469
30463,897,5469
30464,897,5464
30465,896,5464
30466,896,5463
30467,897,5463
30468,897,5460
30469,896,5460
30470,896,5461
30471,891,5461
30472,891,5462
30473,890,5462
30474,890,5461
30475,889,5461
30476,889,5463
30477,888,5463
30478,888,5461
30479,886,5461
30480,886,5460
30481,887,5460
30482,887,5458
30483,886,5458
30484,886,5459
30485,885,5459
30486,885,5462
30487,884,5462
30488,884,5459
30489,885,5459
30490,885,5458
30491,884,5458
30492,884,5457
30493,885,5457
30494,885,5458
30495,886,5458
30496,886,5453
30497,885,5453
30498,885,5452
30499,884,5452
30500,884,5451
30501,885,5451
30502,885,5450
30503,884,5450
30504,884,5449
30505,885,5449
30506,885,5448
30507,884,5448
30508,884,5447
30509,883,5447
30510,883,5446
30511,884,5446
30512,884,5445
30513,882,5445
30514,882,5448
30515,880,5448
30516,880,5449
30517,879,5449
30518,879,5450
30519,880,5450
30520,880,5453
30521,879,5453
30522,879,5455
30523,877,5455
30524,877,5456
30525,876,5456
30526,876,5457
30527,877,5457
30528,877,5458
30529,878,5458
30530,878,5457
30531,879,5457
30532,879,5456
30533,880,5456
30534,880,5455
30535,881,5455
30536,881,5451
30537,882,5451
30538,882,5454
30539,883,5454
30540,883,5456
30541,882,5456
30542,882,5455
30543,881,5455
30544,881,5456
30545,880,5456
30546,880,5457
30547,881,5457
30548,881,5458
30549,882,5458
30550,882,5457
30551,883,5457
30552,883,5459
30553,880,5459
30554,880,5458
30555,878,5458
30556,878,5459
30557,879,5459
30558,879,5460
30559,878,5460
30560,878,5461
30561,879,5461
30562,879,5462
30563,878,5462
30564,878,5463
30565,879,5463
30566,879,5464
30567,880,5464
30568,880,5463
30569,881,5463
30570,881,5462
30571,882,5462
30572,882,5461
30573,880,5461
30574,880,5460
30575,882,5460
30576,882,5461
30577,883,5461
30578,883,5462
30579,882,5462
30580,882,5465
30581,881,5465
30582,881,5466
30583,880,5466
30584,880,5467
30585,882,5467
30586,882,5466
30587,883,5466
30588,883,5465
30589,885,5465
30590,885,5466
30591,886,5466
30592,886,5465
30593,887,5465
30594,887,5464
30595,885,5464
30596,885,5463
30597,886,5463
30598,886,5462
30599,887,5462
30600,887,5464
30601,888,5464
30602,888,5465
30603,887,5465
30604,887,5466
30605,888,5466
30606,888,5467
30607,889,5467
30608,889,5466
30609,890,5466
30610,890,5465
30611,891,5465
30612,891,5466
30613,892,5466
30614,892,5468
30615,891,5468
30616,891,5466
30617,890,5466
30618,890,5467
30619,889,5467
30620,889,5468
30621,888,5468
30622,888,5473
30623,889,5473
30624,889,5469
30625,891,5469
30626,891,5471
30627,892,5471
30628,892,5470
30629,893,5470
30630,893,5471
30631,892,5471
30632,892,5473
30633,893,5473
30634,893,5472
30635,894,5472
30636,894,5473
30637,895,5473
30638,895,5474
30639,894,5474
30640,894,5473
30641,893,5473
30642,893,5474
30643,892,5474
30644,892,5473
30645,891,5473
30646,891,5474
30647,890,5474
30648,890,5473
30649,889,5473
30650,889,5474
30651,888,5474
30652,888,5475
30653,889,5475
30654,889,5478
30655,891,5478
30656,891,5480
30657,892,5480
30658,892,5481
30659,893,5481
30660,893,5480
30661,894,5480
30662,894,5481
30663,893,5481
30664,893,5482
30665,892,5482
30666,892,5481
30667,891,5481
30668,891,5480
30669,890,5480
30670,890,5481
30671,889,5481
30672,889,5482
30673,890,5482
30674,890,5483
30675,889,5483
30676,889,5485
30677,888,5485
30678,888,5483
30679,889,5483
30680,889,5482
30681,888,5482
30682,888,5480
30683,887,5480
30684,887,5483
30685,886,5483
30686,886,5481
30687,885,5481
30688,885,5482
30689,884,5482
30690,884,5481
30691,883,5481
30692,883,5486
30693,884,5486
30694,884,5487
30695,885,5487
30696,885,5488
30697,883,5488
30698,883,5486
30699,882,5486
30700,882,5487
30701,881,5487
30702,881,5486
30703,880,5486
30704,880,5485
30705,881,5485
30706,881,5486
30707,882,5486
30708,882,5484
30709,880,5484
30710,880,5483
30711,879,5483
30712,879,5485
30713,878,5485
30714,878,5487
30715,877,5487
30716,877,5488
30717,876,5488
30718,876,5489
30719,874,5489
30720,874,5490
30721,873,5490
30722,873,5489
30723,872,5489
30724,872,5490
30725,871,5490
30726,871,5489
30727,872,5489
30728,872,5487
30729,871,5487
30730,871,5488
30731,870,5488
30732,870,5490
30733,869,5490
30734,869,5488
30735,868,5488
30736,868,5489
30737,867,5489
30738,867,5490
30739,868,5490
30740,868,5491
30741,869,5491
30742,869,5492
30743,870,5492
30744,870,5493
30745,869,5493
30746,869,5494
30747,868,5494
30748,868,5493
30749,867,5493
30750,867,5490
30751,866,5490
30752,866,5491
30753,865,5491
30754,865,5492
30755,866,5492
30756,866,5494
30757,863,5494
30758,863,5495
30759,864,5495
30760,864,5497
30761,865,5497
30762,865,5498
30763,866,5498
30764,866,5499
30765,865,5499
30766,865,5500
30767,864,5500
30768,864,5499
30769,865,5499
30770,865,5498
30771,864,5498
30772,864,5497
30773,863,5497
30774,863,5498
30775,862,5498
30776,862,5499
30777,861,5499
30778,861,5498
30779,860,5498
30780,860,5496
30781,861,5496
30782,861,5495
30783,859,5495
30784,859,5496
30785,858,5496
30786,858,5497
30787,859,5497
30788,859,5499
30789,860,5499
30790,860,5500
30791,859,5500
30792,859,5499
30793,858,5499
30794,858,5497
30795,855,5497
30796,855,5498
30797,856,5498
30798,856,5499
30799,855,5499
30800,855,5498
30801,854,5498
30802,854,5497
30803,853,5497
30804,853,5498
30805,852,5498
30806,852,5497
30807,851,5497
30808,851,5498
30809,850,5498
30810,850,5499
30811,849,5499
30812,849,5498
30813,848,5498
30814,848,5497
30815,847,5497
30816,847,5498
30817,846,5498
30818,846,5499
30819,845,5499
30820,845,5500
30821,844,5500
30822,844,5499
30823,843,5499
30824,843,5501
30825,842,5501
30826,842,5500
30827,840,5500
30828,840,5501
30829,841,5501
30830,841,5502
30831,840,5502
30832,840,5503
30833,841,5503
30834,841,5504
30835,840,5504
30836,840,5503
30837,839,5503
30838,839,5502
30839,838,5502
30840,838,5503
30841,837,5503
30842,837,5505
30843,835,5505
30844,835,5504
30845,836,5504
30846,836,5503
30847,837,5503
30848,837,5502
30849,836,5502
30850,836,5501
30851,835,5501
30852,835,5500
30853,836,5500
30854,836,5499
30855,837,5499
30856,837,5498
30857,836,5498
30858,836,5497
30859,835,5497
30860,835,5498
30861,834,5498
30862,834,5499
30863,833,5499
30864,833,5500
30865,834,5500
30866,834,5501
30867,833,5501
30868,833,5504
30869,834,5504
30870,834,5506
30871,833,5506
30872,833,5504
30873,832,5504
30874,832,5503
30875,831,5503
30876,831,5504
30877,830,5504
30878,830,5503
30879,829,5503
30880,829,5504
30881,828,5504
30882,828,5503
30883,827,5503
30884,827,5502
30885,828,5502
30886,828,5501
30887,827,5501
30888,827,5500
30889,826,5500
30890,826,5501
30891,825,5501
30892,825,5500
30893,826,5500
30894,826,5499
30895,824,5499
30896,824,5498
30897,822,5498
30898,822,5497
30899,821,5497
30900,821,5496
30901,822,5496
30902,822,5494
30903,821,5494
30904,821,5495
30905,820,5495
30906,820,5497
30907,819,5497
30908,819,5498
30909,818,5498
30910,818,5499
30911,819,5499
30912,819,5500
30913,818,5500
30914,818,5501
30915,819,5501
30916,819,5502
30917,820,5502
30918,820,5503
30919,817,5503
30920,817,5504
30921,818,5504
30922,818,5505
30923,817,5505
30924,817,5506
30925,814,5506
30926,814,5507
30927,813,5507
30928,813,5508
30929,812,5508
30930,812,5507
30931,813,5507
30932,813,5506
30933,814,5506
30934,814,5504
30935,816,5504
30936,816,5503
30937,817,5503
30938,817,5502
30939,816,5502
30940,816,5501
30941,815,5501
30942,815,5502
30943,814,5502
30944,814,5503
30945,813,5503
30946,813,5504
30947,812,5504
30948,812,5505
30949,811,5505
30950,811,5506
30951,810,5506
30952,810,5507
30953,809,5507
30954,809,5508
30955,808,5508
30956,808,5507
30957,809,5507
30958,809,5506
30959,810,5506
30960,810,5505
30961,811,5505
30962,811,5504
30963,809,5504
30964,809,5505
30965,808,5505
30966,808,5503
30967,807,5503
30968,807,5504
30969,806,5504
30970,806,5503
30971,807,5503
30972,807,5502
30973,806,5502
30974,806,5499
30975,807,5499
30976,807,5498
30977,806,5498
30978,806,5497
30979,804,5497
30980,804,5498
30981,805,5498
30982,805,5500
30983,804,5500
30984,804,5501
30985,805,5501
30986,805,5502
30987,804,5502
30988,804,5505
30989,803,5505
30990,803,5502
30991,802,5502
30992,802,5503
30993,801,5503
30994,801,5504
30995,800,5504
30996,800,5505
30997,799,5505
30998,799,5506
30999,800,5506
31000,800,5507
31001,799,5507
31002,799,5508
31003,798,5508
31004,798,5507
31005,796,5507
31006,796,5506
31007,798,5506
31008,798,5503
31009,797,5503
31010,797,5505
31011,795,5505
31012,795,5507
31013,793,5507
31014,793,5506
31015,792,5506
31016,792,5507
31017,790,5507
31018,790,5509
31019,789,5509
31020,789,5508
31021,788,5508
31022,788,5509
31023,787,5509
31024,787,5510
31025,786,5510
31026,786,5509
31027,785,5509
31028,785,5508
31029,784,5508
31030,784,5511
31031,783,5511
31032,783,5510
31033,782,5510
31034,782,5509
31035,781,5509
31036,781,5508
31037,780,5508
31038,780,5509
31039,778,5509
31040,778,5507
31041,777,5507
31042,777,5508
31043,775,5508
31044,775,5510
31045,774,5510
31046,774,5511
31047,773,5511
31048,773,5510
31049,774,5510
31050,774,5509
31051,773,5509
31052,773,5508
31053,772,5508
31054,772,5511
31055,771,5511
31056,771,5509
31057,769,5509
31058,769,5510
31059,768,5510
31060,768,5509
31061,764,5509
31062,764,5510
31063,763,5510
31064,763,5508
31065,764,5508
31066,764,5507
31067,765,5507
31068,765,5506
31069,764,5506
31070,764,5505
31071,763,5505
31072,763,5507
31073,762,5507
31074,762,5504
31075,761,5504
31076,761,5506
31077,760,5506
31078,760,5504
31079,761,5504
31080,761,5502
31081,760,5502
31082,760,5503
31083,759,5503
31084,759,5504
31085,758,5504
31086,758,5505
31087,757,5505
31088,757,5504
31089,756,5504
31090,756,5505
31091,755,5505
31092,755,5504
31093,754,5504
31094,754,5505
31095,753,5505
31096,753,5504
31097,752,5504
31098,752,5505
31099,751,5505
31100,751,5504
31101,750,5504
31102,750,5505
31103,749,5505
31104,749,5506
31105,748,5506
31106,748,5505
31107,747,5505
31108,747,5506
31109,746,5506
31110,746,5505
31111,747,5505
31112,747,5504
31113,746,5504
31114,746,5503
31115,744,5503
31116,744,5505
31117,745,5505
31118,745,5507
31119,744,5507
31120,744,5506
31121,743,5506
31122,743,5507
31123,741,5507
31124,741,5506
31125,740,5506
31126,740,5507
31127,738,5507
31128,738,5506
31129,739,5506
31130,739,5504
31131,740,5504
31132,740,5502
31133,739,5502
31134,739,5503
31135,738,5503
31136,738,5505
31137,737,5505
31138,737,5506
31139,736,5506
31140,736,5505
31141,737,5505
31142,737,5502
31143,736,5502
31144,736,5501
31145,735,5501
31146,735,5503
31147,733,5503
31148,733,5502
31149,732,5502
31150,732,5505
31151,731,5505
31152,731,5504
31153,727,5504
31154,727,5503
31155,723,5503
31156,723,5504
31157,722,5504
31158,722,5503
31159,723,5503
31160,723,5502
31161,726,5502
31162,726,5501
31163,724,5501
31164,724,5499
31165,726,5499
31166,726,5498
31167,727,5498
31168,727,5497
31169,729,5497
31170,729,5498
31171,730,5498
31172,730,5497
31173,731,5497
31174,731,5495
31175,733,5495
31176,733,5494
31177,730,5494
31178,730,5493
31179,731,5493
31180,731,5492
31181,732,5492
31182,732,5491
31183,731,5491
31184,731,5490
31185,732,5490
31186,732,5491
31187,733,5491
31188,733,5490
31189,734,5490
31190,734,5488
31191,732,5488
31192,732,5486
31193,730,5486
31194,730,5487
31195,728,5487
31196,728,5488
31197,727,5488
31198,727,5487
31199,728,5487
31200,728,5486
31201,730,5486
31202,730,5484
31203,729,5484
31204,729,5483
31205,730,5483
31206,730,5482
31207,728,5482
31208,728,5481
31209,730,5481
31210,730,5480
31211,729,5480
31212,729,5479
31213,731,5479
31214,731,5478
31215,730,5478
31216,730,5477
31217,731,5477
31218,731,5476
31219,729,5476
31220,729,5478
31221,728,5478
31222,728,5477
31223,726,5477
31224,726,5476
31225,725,5476
31226,725,5478
31227,726,5478
31228,726,5479
31229,727,5479
31230,727,5480
31231,726,5480
31232,726,5479
31233,725,5479
31234,725,5480
31235,724,5480
31236,724,5481
31237,723,5481
31238,723,5482
31239,722,5482
31240,722,5481
31241,721,5481
31242,721,5482
31243,720,5482
31244,720,5483
31245,721,5483
31246,721,5484
31247,722,5484
31248,722,5483
31249,724,5483
31250,724,5484
31251,725,5484
31252,725,5486
31253,722,5486
31254,722,5487
31255,724,5487
31256,724,5488
31257,726,5488
31258,726,5491
31259,727,5491
31260,727,5492
31261,728,5492
31262,728,5491
31263,729,5491
31264,729,5492
31265,728,5492
31266,728,5493
31267,729,5493
31268,729,5494
31269,728,5494
31270,728,5495
31271,730,5495
31272,730,5496
31273,727,5496
31274,727,5494
31275,726,5494
31276,726,5497
31277,725,5497
31278,725,5498
31279,724,5498
31280,724,5497
31281,723,5497
31282,723,5498
31283,720,5498
31284,720,5499
31285,721,5499
31286,721,5500
31287,720,5500
31288,720,5501
31289,719,5501
31290,719,5502
31291,720,5502
31292,720,5503
31293,719,5503
31294,719,5504
31295,718,5504
31296,718,5503
31297,717,5503
31298,717,5504
31299,716,5504
31300,716,5503
31301,715,5503
31302,715,5502
31303,716,5502
31304,716,5501
31305,714,5501
31306,714,5503
31307,713,5503
31308,713,5502
31309,710,5502
31310,710,5503
31311,708,5503
31312,708,5502
31313,710,5502
31314,710,5501
31315,709,5501
31316,709,5500
31317,708,5500
31318,708,5501
31319,707,5501
31320,707,5497
31321,706,5497
31322,706,5499
31323,705,5499
31324,705,5501
31325,704,5501
31326,704,5499
31327,700,5499
31328,700,5500
31329,697,5500
31330,697,5498
31331,696,5498
31332,696,5499
31333,695,5499
31334,695,5498
31335,694,5498
31336,694,5499
31337,693,5499
31338,693,5498
31339,694,5498
31340,694,5497
31341,693,5497
31342,693,5496
31343,692,5496
31344,692,5497
31345,690,5497
31346,690,5498
31347,687,5498
31348,687,5496
31349,686,5496
31350,686,5499
31351,688,5499
31352,688,5500
31353,686,5500
31354,686,5499
31355,685,5499
31356,685,5500
31357,683,5500
31358,683,5499
31359,681,5499
31360,681,5500
31361,680,5500
31362,680,5499
31363,679,5499
31364,679,5498
31365,676,5498
31366,676,5499
31367,674,5499
31368,674,5498
31369,672,5498
31370,672,5497
31371,671,5497
31372,671,5495
31373,670,5495
31374,670,5494
31375,669,5494
31376,669,5492
31377,668,5492
31378,668,5490
31379,667,5490
31380,667,5488
31381,666,5488
31382,666,5487
31383,667,5487
31384,667,5486
31385,668,5486
31386,668,5487
31387,667,5487
31388,667,5488
31389,668,5488
31390,668,5489
31391,669,5489
31392,669,5488
31393,671,5488
31394,671,5487
31395,669,5487
31396,669,5483
31397,668,5483
31398,668,5482
31399,669,5482
31400,669,5480
31401,668,5480
31402,668,5481
31403,667,5481
31404,667,5480
31405,666,5480
31406,666,5479
31407,665,5479
31408,665,5478
31409,666,5478
31410,666,5479
31411,668,5479
31412,668,5477
31413,669,5477
31414,669,5476
31415,672,5476
31416,672,5475
31417,671,5475
31418,671,5473
31419,673,5473
31420,673,5472
31421,672,5472
31422,672,5471
31423,671,5471
31424,671,5472
31425,670,5472
31426,670,5473
31427,669,5473
31428,669,5472
31429,670,5472
31430,670,5471
31431,669,5471
31432,669,5470
31433,668,5470
31434,668,5471
31435,667,5471
31436,667,5472
31437,668,5472
31438,668,5473
31439,667,5473
31440,667,5474
31441,668,5474
31442,668,5475
31443,667,5475
31444,667,5474
31445,666,5474
31446,666,5473
31447,667,5473
31448,667,5472
31449,666,5472
31450,666,5471
31451,667,5471
31452,667,5470
31453,666,5470
31454,666,5469
31455,667,5469
31456,667,5468
31457,668,5468
31458,668,5466
31459,670,5466
31460,670,5465
31461,671,5465
31462,671,5464
31463,670,5464
31464,670,5463
31465,669,5463
31466,669,5462
31467,668,5462
31468,668,5460
31469,666,5460
31470,666,5459
31471,669,5459
31472,669,5460
31473,670,5460
31474,670,5459
31475,671,5459
31476,671,5458
31477,670,5458
31478,670,5457
31479,673,5457
31480,673,5458
31481,674,5458
31482,674,5457
31483,675,5457
31484,675,5455
31485,676,5455
31486,676,5454
31487,674,5454
31488,674,5453
31489,675,5453
31490,675,5452
31491,676,5452
31492,676,5450
31493,678,5450
31494,678,5449
31495,674,5449
31496,674,5448
31497,673,5448
31498,673,5446
31499,672,5446
31500,672,5447
31501,671,5447
31502,671,5446
31503,670,5446
31504,670,5447
31505,669,5447
31506,669,5446
31507,670,5446
31508,670,5445
31509,668,5445
31510,668,5446
31511,666,5446
31512,666,5447
31513,668,5447
31514,668,5449
31515,667,5449
31516,667,5448
31517,666,5448
31518,666,5449
31519,665,5449
31520,665,5450
31521,666,5450
31522,666,5451
31523,665,5451
31524,665,5452
31525,666,5452
31526,666,5453
31527,667,5453
31528,667,5454
31529,666,5454
31530,666,5453
31531,665,5453
31532,665,5452
31533,664,5452
31534,664,5449
31535,665,5449
31536,665,5448
31537,664,5448
31538,664,5447
31539,663,5447
31540,663,5450
31541,661,5450
31542,661,5451
31543,663,5451
31544,663,5454
31545,662,5454
31546,662,5455
31547,661,5455
31548,661,5456
31549,659,5456
31550,659,5457
31551,660,5457
31552,660,5459
31553,661,5459
31554,661,5460
31555,660,5460
31556,660,5461
31557,659,5461
31558,659,5460
31559,660,5460
31560,660,5459
31561,659,5459
31562,659,5457
31563,658,5457
31564,658,5456
31565,659,5456
31566,659,5455
31567,661,5455
31568,661,5454
31569,662,5454
31570,662,5452
31571,661,5452
31572,661,5453
31573,658,5453
31574,658,5452
31575,657,5452
31576,657,5451
31577,655,5451
31578,655,5450
31579,658,5450
31580,658,5449
31581,659,5449
31582,659,5448
31583,658,5448
31584,658,5447
31585,659,5447
31586,659,5448
31587,660,5448
31588,660,5447
31589,662,5447
31590,662,5445
31591,663,5445
31592,663,5444
31593,662,5444
31594,662,5443
31595,663,5443
31596,663,5442
31597,662,5442
31598,662,5441
31599,663,5441
31600,663,5440
31601,662,5440
31602,662,5438
31603,664,5438
31604,664,5439
31605,665,5439
31606,665,5437
31607,667,5437
31608,667,5436
31609,666,5436
31610,666,5435
31611,667,5435
31612,667,5433
31613,669,5433
31614,669,5432
31615,670,5432
31616,670,5431
31617,669,5431
31618,669,5430
31619,670,5430
31620,670,5429
31621,669,5429
31622,669,5428
31623,670,5428
31624,670,5427
31625,671,5427
31626,671,5428
31627,670,5428
31628,670,5429
31629,671,5429
31630,671,5430
31631,672,5430
31632,672,5426
31633,674,5426
31634,674,5424
31635,676,5424
31636,676,5423
31637,675,5423
31638,675,5422
31639,674,5422
31640,674,5423
31641,673,5423
31642,673,5422
31643,674,5422
31644,674,5421
31645,673,5421
31646,673,5419
31647,671,5419
31648,671,5418
31649,672,5418
31650,672,5417
31651,671,5417
31652,671,5416
31653,672,5416
31654,672,5413
31655,673,5413
31656,673,5414
31657,676,5414
31658,676,5413
31659,677,5413
31660,677,5411
31661,680,5411
31662,680,5410
31663,679,5410
31664,679,5409
31665,681,5409
31666,681,5408
31667,680,5408
31668,680,5407
31669,682,5407
31670,682,5405
31671,681,5405
31672,681,5406
31673,680,5406
31674,680,5405
31675,681,5405
31676,681,5404
31677,680,5404
31678,680,5403
31679,681,5403
31680,681,5402
31681,682,5402
31682,682,5403
31683,681,5403
31684,681,5404
31685,683,5404
31686,683,5403
31687,684,5403
31688,684,5402
31689,683,5402
31690,683,5400
31691,682,5400
31692,682,5401
31693,679,5401
31694,679,5400
31695,680,5400
31696,680,5399
31697,678,5399
31698,678,5397
31699,677,5397
31700,677,5396
31701,678,5396
31702,678,5395
31703,677,5395
31704,677,5394
31705,678,5394
31706,678,5395
31707,679,5395
31708,679,5396
31709,680,5396
31710,680,5395
31711,681,5395
31712,681,5394
31713,680,5394
31714,680,5393
31715,679,5393
31716,679,5392
31717,678,5392
31718,678,5391
31719,679,5391
31720,679,5390
31721,680,5390
31722,680,5391
31723,679,5391
31724,679,5392
31725,681,5392
31726,681,5391
31727,682,5391
31728,682,5390
31729,681,5390
31730,681,5389
31731,682,5389
31732,682,5388
31733,683,5388
31734,683,5386
31735,682,5386
31736,682,5387
31737,681,5387
31738,681,5386
31739,680,5386
31740,680,5385
31741,681,5385
31742,681,5384
31743,682,5384
31744,682,5385
31745,683,5385
31746,683,5386
31747,684,5386
31748,684,5385
31749,685,5385
31750,685,5386
31751,687,5386
31752,687,5387
31753,688,5387
31754,688,5386
31755,690,5386
31756,690,5387
31757,688,5387
31758,688,5388
31759,687,5388
31760,687,5389
31761,688,5389
31762,688,5390
31763,689,5390
31764,689,5389
31765,690,5389
31766,690,5388
31767,693,5388
31768,693,5389
31769,691,5389
31770,691,5390
31771,692,5390
31772,692,5392
31773,691,5392
31774,691,5390
31775,689,5390
31776,689,5393
31777,688,5393
31778,688,5390
31779,687,5390
31780,687,5392
31781,686,5392
31782,686,5393
31783,687,5393
31784,687,5394
31785,688,5394
31786,688,5395
31787,687,5395
31788,687,5394
31789,686,5394
31790,686,5396
31791,685,5396
31792,685,5397
31793,683,5397
31794,683,5398
31795,686,5398
31796,686,5397
31797,687,5397
31798,687,5398
31799,686,5398
31800,686,5399
31801,688,5399
31802,688,5401
31803,687,5401
31804,687,5400
31805,686,5400
31806,686,5401
31807,685,5401
31808,685,5402
31809,687,5402
31810,687,5403
31811,689,5403
31812,689,5402
31813,690,5402
31814,690,5400
31815,691,5400
31816,691,5399
31817,690,5399
31818,690,5398
31819,691,5398
31820,691,5397
31821,692,5397
31822,692,5400
31823,694,5400
31824,694,5399
31825,693,5399
31826,693,5398
31827,694,5398
31828,694,5399
31829,695,5399
31830,695,5398
31831,696,5398
31832,696,5397
31833,695,5397
31834,695,5396
31835,696,5396
31836,696,5394
31837,698,5394
31838,698,5393
31839,697,5393
31840,697,5392
31841,698,5392
31842,698,5393
31843,699,5393
31844,699,5390
31845,700,5390
31846,700,5389
31847,699,5389
31848,699,5388
31849,700,5388
31850,700,5387
31851,703,5387
31852,703,5386
31853,700,5386
31854,700,5385
31855,699,5385
31856,699,5386
31857,698,5386
31858,698,5383
31859,697,5383
31860,697,5382
31861,698,5382
31862,698,5381
31863,697,5381
31864,697,5380
31865,696,5380
31866,696,5381
31867,695,5381
31868,695,5380
31869,694,5380
31870,694,5379
31871,695,5379
31872,695,5380
31873,696,5380
31874,696,5377
31875,695,5377
31876,695,5378
31877,694,5378
31878,694,5377
31879,693,5377
31880,693,5378
31881,692,5378
31882,692,5377
31883,693,5377
31884,693,5376
31885,692,5376
31886,692,5373
31887,691,5373
31888,691,5374
31889,690,5374
31890,690,5375
31891,691,5375
31892,691,5376
31893,690,5376
31894,690,5375
31895,689,5375
31896,689,5376
31897,688,5376
31898,688,5377
31899,687,5377
31900,687,5378
31901,688,5378
31902,688,5379
31903,689,5379
31904,689,5380
31905,688,5380
31906,688,5379
31907,686,5379
31908,686,5380
31909,687,5380
31910,687,5383
31911,686,5383
31912,686,5380
31913,683,5380
31914,683,5379
31915,682,5379
31916,682,5378
31917,681,5378
31918,681,5376
31919,680,5376
31920,680,5377
31921,679,5377
31922,679,5376
31923,678,5376
31924,678,5375
31925,679,5375
31926,679,5376
31927,680,5376
31928,680,5375
31929,681,5375
31930,681,5376
31931,682,5376
31932,682,5378
31933,684,5378
31934,684,5377
31935,685,5377
31936,685,5378
31937,684,5378
31938,684,5379
31939,686,5379
31940,686,5377
31941,687,5377
31942,687,5376
31943,686,5376
31944,686,5375
31945,685,5375
31946,685,5374
31947,686,5374
31948,686,5373
31949,685,5373
31950,685,5372
31951,686,5372
31952,686,5373
31953,687,5373
31954,687,5374
31955,688,5374
31956,688,5375
31957,689,5375
31958,689,5374
31959,690,5374
31960,690,5373
31961,689,5373
31962,689,5372
31963,688,5372
31964,688,5371
31965,687,5371
31966,687,5370
31967,685,5370
31968,685,5369
31969,683,5369
31970,683,5368
31971,685,5368
31972,685,5366
31973,684,5366
31974,684,5367
31975,683,5367
31976,683,5364
31977,682,5364
31978,682,5365
31979,681,5365
31980,681,5366
31981,682,5366
31982,682,5368
31983,681,5368
31984,681,5366
31985,680,5366
31986,680,5365
31987,681,5365
31988,681,5364
31989,682,5364
31990,682,5363
31991,683,5363
31992,683,5362
31993,682,5362
31994,682,5361
31995,683,5361
31996,683,5360
31997,682,5360
31998,682,5359
31999,681,5359
32000,681,5360
32001,680,5360
32002,680,5359
32003,679,5359
32004,679,5358
32005,680,5358
32006,680,5357
32007,679,5357
32008,679,5356
32009,678,5356
32010,678,5355
32011,677,5355
32012,677,5353
32013,679,5353
32014,679,5352
32015,678,5352
32016,678,5351
